2022-06-21T11:30:01+02:00;"AVIA XPress TS Raml";2.029
2022-06-21T12:30:02+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-21T13:30:02+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-21T14:30:02+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-21T15:30:02+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-21T16:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-21T17:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-21T18:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-21T19:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-21T20:30:02+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-21T21:30:02+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-21T22:30:02+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-21T23:30:02+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-22T00:30:02+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-22T01:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-22T02:30:02+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-22T03:30:02+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-22T04:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-22T05:30:02+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-22T06:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-22T07:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-22T08:30:02+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-22T09:30:02+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-22T10:30:02+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-22T11:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-22T12:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-22T13:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-22T14:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-22T15:30:02+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-22T16:30:02+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-22T17:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-22T18:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-22T19:30:02+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-22T20:30:02+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-22T21:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-22T22:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-22T23:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-23T00:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-23T01:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-23T02:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-23T03:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-23T04:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-23T05:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-23T06:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-23T07:30:02+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-23T08:30:02+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-23T09:30:02+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-23T10:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-23T11:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-23T12:30:02+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-23T13:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-23T14:30:02+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-23T15:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-23T16:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-23T17:30:02+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-23T18:30:02+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-23T19:30:02+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-23T20:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-23T21:30:02+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-23T22:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-23T23:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-24T00:30:02+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-24T01:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-24T02:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-24T03:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-24T04:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-24T05:30:02+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-24T06:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-24T07:30:02+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-24T08:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-24T09:30:02+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-24T10:30:02+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-24T11:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-24T12:30:02+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-24T13:30:02+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-24T14:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-24T15:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-24T16:30:02+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-24T17:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-24T18:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-24T19:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-24T20:30:02+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-24T21:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-24T22:30:02+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-24T23:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-25T00:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-25T01:30:02+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-25T02:30:02+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-25T03:30:02+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-25T04:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-25T05:30:03+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-25T06:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-25T07:30:02+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-25T08:30:02+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-25T09:30:02+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-25T10:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-25T11:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-25T12:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-25T13:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-25T14:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-25T15:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-25T16:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-25T17:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-25T18:30:02+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-25T19:30:02+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-25T20:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-25T21:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-25T22:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-25T23:30:02+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-26T00:30:02+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-26T01:30:02+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-26T02:30:02+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
